Date,StockCode,Quantity,Revenue,TransactionsCount,Category,Description,AvgUnitPrice,DayOfWeek,Month,Quarter,DayOfMonth,DayOfYear,IsWeekend,Sin_DayOfWeek,Cos_DayOfWeek,Sin_Month,Cos_Month,IsBlackFriday,IsCyberWeek,IsChristmasRush,IsNewYear,IsSummerSale,IsPromotion,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_28,RollingStd_28,RollingMin_7,RollingMax_7,PrevMonthDemand,DemandVolatility_7,Cat_Cookware,Cat_Electronics,Cat_Home___Kitchen,Cat_Lighting,Cat_Luggage___Travel,Cat_Office,Cat_Sports___Outdoors,Cat_Wellness,LogUnitPrice
2023-03-30,SKU_1001,31,387.5,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,3,1,30,89,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,45.0,32.0,33.0,47.0,29.142857142857142,20.907961573115088,29.428571428571427,15.643697603996147,31.107142857142858,15.14458535610881,4.0,61.0,930.0,0.7174298078025445,0,0,1,0,0,0,0,0,2.591068898766282
2023-03-31,SKU_1001,50,625.0,16,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,3,1,31,90,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,31.0,61.0,12.0,52.0,29.0,20.888593378524398,29.285714285714285,15.61768510093887,30.535714285714285,14.821111426453271,4.0,61.0,930.0,0.7202960750194362,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-01,SKU_1001,26,325.0,12,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,4,2,1,91,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,50.0,7.0,35.0,60.0,27.428571428571427,18.338094619826624,32.0,15.684387141358126,30.464285714285715,14.718298368979571,4.0,50.0,952.0,0.6685761225961343,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-02,SKU_1001,47,587.5,20,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,4,2,2,92,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,26.0,17.0,40.0,37.0,30.142857142857142,16.07719473279435,31.357142857142858,15.736323208801611,29.25,13.547242441832124,4.0,50.0,931.0,0.5333664729569069,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-03,SKU_1001,10,125.0,7,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,4,2,3,93,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,47.0,4.0,36.0,25.0,34.42857142857143,15.98809080594201,31.857142857142858,16.13813993121762,29.607142857142858,13.886682364407523,4.0,50.0,926.0,0.4643842453721862,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-04,SKU_1001,18,225.0,7,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,4,2,4,94,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,10.0,38.0,22.0,28.0,35.285714285714285,14.138768047632782,30.0,17.09250848043804,29.071428571428573,14.352515772320505,10.0,50.0,876.0,0.400693717752507,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-05,SKU_1001,47,587.5,16,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,4,2,5,95,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,18.0,45.0,30.0,31.0,32.42857142857143,15.458084646953543,29.714285714285715,17.269041091496085,28.714285714285715,14.503785311420886,10.0,50.0,857.0,0.4766808773612924,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-06,SKU_1001,16,200.0,9,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,4,2,6,96,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,47.0,31.0,32.0,15.0,32.714285714285715,15.744991645115656,30.928571428571427,17.877636591839824,29.285714285714285,14.906764914348118,10.0,50.0,879.0,0.4812878070989654,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-07,SKU_1001,58,725.0,27,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,4,2,7,97,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,16.0,50.0,61.0,27.0,30.571428571428573,16.98879182340662,29.785714285714285,18.310058485931766,29.321428571428573,14.872429305232998,10.0,50.0,867.0,0.5557079619826588,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-08,SKU_1001,34,425.0,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,4,2,8,98,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,58.0,26.0,7.0,48.0,31.714285714285715,18.696829372153676,29.571428571428573,17.930267858972595,30.428571428571427,15.817076031299022,10.0,58.0,894.0,0.5895394789969018,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-09,SKU_1001,43,537.5,19,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,4,2,9,99,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,34.0,47.0,17.0,37.0,32.857142857142854,18.533110652995905,31.5,16.72745325229434,29.928571428571427,15.458255786396853,10.0,58.0,913.0,0.5640510221191295,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-10,SKU_1001,30,375.0,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,4,2,10,100,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,43.0,10.0,4.0,25.0,32.285714285714285,18.080507788907973,33.357142857142854,16.434518751500047,30.142857142857142,15.600841111499188,10.0,58.0,929.0,0.5600155545188804,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-11,SKU_1001,22,275.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,4,2,11,101,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,30.0,18.0,38.0,6.0,35.142857142857146,15.34523347740888,35.214285714285715,14.175702785066763,30.321428571428573,15.568376235957894,16.0,58.0,911.0,0.43665286087870686,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-12,SKU_1001,45,562.5,16,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,4,2,12,102,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,22.0,47.0,45.0,21.0,35.714285714285715,14.659630346798028,34.07142857142857,14.573233027681985,30.892857142857142,14.922861620406415,16.0,58.0,896.0,0.410469534778875,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-13,SKU_1001,22,275.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,4,2,13,103,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,45.0,16.0,31.0,33.0,35.42857142857143,14.420554113916037,34.07142857142857,14.573233027681985,31.75,15.022513968238663,16.0,58.0,916.0,0.40703165445643724,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-14,SKU_1001,42,525.0,16,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,4,2,14,104,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,22.0,58.0,50.0,12.0,36.285714285714285,13.199927849730656,33.42857142857143,14.913670990657618,31.357142857142858,15.132046655321805,22.0,58.0,932.0,0.36377743891218056,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-15,SKU_1001,32,400.0,14,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,4,2,15,105,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,42.0,34.0,26.0,35.0,34.0,9.746794344808956,32.857142857142854,14.373357526806558,32.42857142857143,14.768406146426901,22.0,45.0,953.0,0.2866703375913406,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-16,SKU_1001,42,525.0,19,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,4,2,16,106,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,32.0,43.0,47.0,40.0,33.714285714285715,9.776064063386062,33.285714285714285,14.242021093762114,32.32142857142857,14.759939705358551,22.0,45.0,952.0,0.28996791587266235,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-17,SKU_1001,30,375.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,4,2,17,107,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,42.0,30.0,10.0,36.0,33.57142857142857,9.623879031817028,32.92857142857143,13.930952177486962,32.392857142857146,14.803251108666744,22.0,45.0,982.0,0.2866686517272918,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-18,SKU_1001,57,712.5,17,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,4,2,18,108,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,30.0,22.0,18.0,22.0,33.57142857142857,9.623879031817028,34.357142857142854,12.332615561729263,32.17857142857143,14.792524567117773,22.0,45.0,977.0,0.2866686517272918,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-19,SKU_1001,34,425.0,14,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,4,2,19,109,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,57.0,45.0,47.0,30.0,38.57142857142857,11.516034370348468,37.142857142857146,12.751211965668473,33.42857142857143,15.368145437231323,22.0,57.0,994.0,0.2985637766406478,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-20,SKU_1001,16,200.0,5,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,4,2,20,110,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,34.0,22.0,16.0,32.0,37.0,11.23981020005823,36.214285714285715,12.447913457706465,33.57142857142857,15.35367870366739,22.0,57.0,992.0,0.30377857195331104,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-21,SKU_1001,45,562.5,14,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,4,2,21,111,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,16.0,42.0,58.0,61.0,36.142857142857146,12.707328219424815,36.214285714285715,12.447913457706465,33.0,15.707983344170586,16.0,57.0,986.0,0.3515860589918955,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-22,SKU_1001,52,650.0,15,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,4,2,22,112,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,45.0,32.0,34.0,7.0,36.57142857142857,12.985339719046529,35.285714285714285,11.110830277281245,32.42857142857143,14.923083216896316,16.0,57.0,1001.0,0.3550677858538308,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-23,SKU_1001,14,175.0,3,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,4,2,23,113,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,52.0,42.0,43.0,17.0,39.42857142857143,13.974466511667408,36.57142857142857,11.959639084561342,34.035714285714285,14.500273670104859,16.0,57.0,1021.0,0.3544247854055684,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-24,SKU_1001,25,312.5,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,4,2,24,114,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,14.0,30.0,30.0,4.0,35.42857142857143,16.83109367467587,34.5,13.206932911280996,33.92857142857143,14.641211676807323,14.0,57.0,974.0,0.4750710583377298,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-25,SKU_1001,11,137.5,6,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,4,2,25,115,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,25.0,57.0,22.0,38.0,34.714285714285715,17.201882510491743,34.142857142857146,13.404116146554752,34.67857142857143,13.548414069902186,14.0,57.0,992.0,0.4955273369815992,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-26,SKU_1001,19,237.5,10,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,4,2,26,116,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,11.0,34.0,45.0,45.0,28.142857142857142,16.014874038723832,33.357142857142854,14.452080727792712,33.714285714285715,14.246135649795727,11.0,52.0,986.0,0.5690562357214738,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-27,SKU_1001,23,287.5,8,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,4,2,27,117,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,19.0,16.0,22.0,31.0,26.0,16.103829772241557,31.5,14.511268830702683,32.785714285714285,14.33037990982054,11.0,52.0,1001.0,0.6193778299408945,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-28,SKU_1001,7,87.5,5,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,4,2,28,118,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,23.0,45.0,42.0,50.0,27.0,15.588457268119901,31.571428571428573,14.463291920818488,32.5,14.446581038560767,11.0,52.0,986.0,0.5773500553562722,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-29,SKU_1001,26,325.0,14,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,4,2,29,119,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,7.0,52.0,32.0,26.0,21.571428571428573,14.875675254781369,29.071428571428573,15.509125282651087,30.964285714285715,14.798603895255695,7.0,52.0,948.0,0.6896005199432661,0,0,1,0,0,0,0,0,2.591068898766282
2023-04-30,SKU_1001,25,312.5,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,4,2,30,120,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,26.0,14.0,42.0,47.0,17.857142857142858,7.358183005529138,28.642857142857142,15.504873391972572,30.964285714285715,14.798603895255695,7.0,26.0,943.0,0.41205801755714194,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-01,SKU_1001,39,487.5,17,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,5,2,1,121,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,25.0,25.0,30.0,10.0,19.428571428571427,7.568732673685528,27.428571428571427,15.036950824881028,30.178571428571427,14.496624310580591,7.0,26.0,918.0,0.38956692239789803,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-02,SKU_1001,24,300.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,5,2,2,122,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,39.0,11.0,57.0,18.0,21.428571428571427,10.549204438521171,28.071428571428573,15.344577021086117,31.214285714285715,14.030013180366925,7.0,39.0,931.0,0.49229597739286524,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-03,SKU_1001,20,250.0,7,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,5,2,3,123,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,24.0,19.0,34.0,47.0,23.285714285714285,9.499373412920225,25.714285714285715,12.898590092472373,31.428571428571427,13.865567722021629,7.0,39.0,908.0,0.4079483762825475,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-04,SKU_1001,28,350.0,15,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,5,2,4,124,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,20.0,23.0,16.0,16.0,23.428571428571427,9.431456989902532,24.714285714285715,12.74862629962431,30.464285714285715,13.680161746003781,7.0,39.0,918.0,0.40256201676814973,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-05,SKU_1001,29,362.5,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,5,2,5,125,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,28.0,7.0,45.0,58.0,24.142857142857142,9.581728644118666,25.571428571428573,12.51899655424806,30.892857142857142,13.395243173699368,7.0,39.0,928.0,0.3968761699851998,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-06,SKU_1001,59,737.5,18,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,5,2,6,126,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,29.0,26.0,52.0,34.0,27.285714285714285,5.936168397046649,24.428571428571427,11.277713118660772,29.857142857142858,12.297889869326976,20.0,39.0,910.0,0.21755583010690283,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-07,SKU_1001,36,450.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,5,2,7,127,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,59.0,25.0,14.0,43.0,32.0,13.291601358251253,24.928571428571427,12.664087842364367,30.75,13.46222423975627,20.0,59.0,953.0,0.41536241264459767,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-08,SKU_1001,11,137.5,9,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,5,2,8,128,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,36.0,39.0,25.0,30.0,33.57142857142857,12.972498382567412,26.5,12.568275079005018,30.5,13.290208035603861,20.0,59.0,931.0,0.3864147303359181,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-09,SKU_1001,22,275.0,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,5,2,9,129,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,11.0,24.0,11.0,22.0,29.571428571428573,15.153186055052831,25.5,13.236023107123522,29.821428571428573,13.792251102564451,11.0,59.0,908.0,0.5124264082875422,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-10,SKU_1001,7,87.5,5,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,5,2,10,130,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,22.0,20.0,19.0,45.0,29.285714285714285,15.293945269444437,26.285714285714285,12.621279780462178,29.821428571428573,13.792251102564451,11.0,59.0,887.0,0.5222320991700689,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-11,SKU_1001,26,325.0,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,5,2,11,131,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,7.0,28.0,23.0,22.0,27.428571428571427,17.27095001109419,25.428571428571427,13.528967700196757,28.464285714285715,14.109314346301565,7.0,59.0,864.0,0.6296698229206861,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-12,SKU_1001,25,312.5,10,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,5,2,12,132,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,26.0,29.0,7.0,42.0,27.142857142857142,17.276463482906173,25.642857142857142,13.511289540785704,28.607142857142858,14.061608584327608,7.0,59.0,868.0,0.6365010517119453,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-13,SKU_1001,3,37.5,2,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,5,2,13,133,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,25.0,59.0,26.0,32.0,26.571428571428573,17.27095001109419,26.928571428571427,12.412551251512667,28.0,13.826973102786635,7.0,59.0,848.0,0.6499817450480493,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-14,SKU_1001,43,537.5,17,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,5,2,14,134,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,3.0,36.0,25.0,42.0,18.571428571428573,11.87233679409329,25.285714285714285,13.969354213522445,26.964285714285715,14.581779962621393,3.0,36.0,829.0,0.639279329300769,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-15,SKU_1001,13,162.5,8,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,5,2,15,135,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,43.0,11.0,39.0,30.0,19.571428571428573,13.733864992020562,26.571428571428573,14.747694921393839,27.0,14.621141466307536,3.0,43.0,830.0,0.7017299695112852,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-16,SKU_1001,26,325.0,15,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,5,2,16,136,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,13.0,22.0,24.0,57.0,19.857142857142858,13.5453383300747,24.714285714285715,14.699181408021815,26.392857142857142,14.843228374293393,3.0,43.0,811.0,0.6821389968402383,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-17,SKU_1001,22,275.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,5,2,17,137,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,26.0,7.0,20.0,34.0,20.428571428571427,13.733864992020562,24.857142857142858,14.701424017144333,25.285714285714285,13.577915464451392,3.0,43.0,795.0,0.6722867684200711,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-18,SKU_1001,32,400.0,18,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,3,5,2,18,138,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,22.0,26.0,28.0,16.0,22.571428571428573,12.394315133118402,25.0,14.660255008801075,24.857142857142858,13.481714051136585,3.0,43.0,787.0,0.5491149841378477,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-19,SKU_1001,25,312.5,9,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,4,5,2,19,139,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,32.0,25.0,29.0,45.0,23.428571428571427,12.86930641561727,25.285714285714285,14.761845681082296,25.428571428571427,13.431385498231977,3.0,43.0,762.0,0.5492994296241513,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-20,SKU_1001,81,1012.5,21,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,5,5,2,20,140,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,25.0,3.0,59.0,52.0,23.428571428571427,12.86930641561727,25.0,14.723084961013804,24.714285714285715,12.872184029647865,3.0,43.0,753.0,0.5492994296241513,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-21,SKU_1001,54,675.0,18,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,6,5,2,21,141,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,81.0,43.0,36.0,14.0,34.57142857142857,22.441458232901162,26.571428571428573,19.142037049843534,25.75,15.948121914275438,13.0,81.0,818.0,0.6491329016157232,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-22,SKU_1001,28,350.0,13,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,0,5,2,22,142,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,54.0,13.0,11.0,25.0,36.142857142857146,23.490626296664026,27.857142857142858,20.38799474372921,27.178571428571427,16.633419219169426,13.0,81.0,827.0,0.6499380971580291,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-23,SKU_1001,20,250.0,11,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,1,5,2,23,143,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,28.0,26.0,22.0,11.0,38.285714285714285,21.638809931188334,29.071428571428573,19.804678102036267,27.285714285714285,16.628527791357126,22.0,81.0,803.0,0.5651926490851974,0,0,1,0,0,0,0,0,2.591068898766282
2023-05-24,SKU_1001,34,425.0,17,Home & Kitchen,Vintage Ceramic Coffee Mug,12.344027397260273,2,5,2,24,144,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,20.0,22.0,7.0,19.0,37.42857142857143,22.314846648641364,28.928571428571427,19.866726282576437,27.607142857142858,16.387301510427232,20.0,81.0,809.0,0.5961980336130808,0,0,1,0,0,0,0,0,2.591068898766282
