InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,StoreRegion,Category
530432,SKU_1006,Minimalist Smart LED Desk Lamp,8,2023-12-13 18:33:44,39.5,CUST_01522,United States,Region-South,Lighting
541655,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-04-14 15:27:38,22.0,CUST_01045,Germany,Region-East,Sports & Outdoors
514395,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-07-11 11:57:27,18.7,CUST_01317,United Kingdom,Region-West,Sports & Outdoors
523742,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-10-25 17:14:23,12.5,CUST_01471,Australia,Region-East,Home & Kitchen
542119,SKU_1002,Wireless Bluetooth Earbuds,1,2024-04-20 11:33:36,49.99,CUST_01669,United Kingdom,Region-East,Electronics
550956,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2024-07-31 08:40:02,29.95,CUST_01337,United Kingdom,Region-West,Office
563198,SKU_1009,Heavy-Duty Canvas Travel Backpack,10,2024-12-02 17:59:28,44.0,CUST_01123,United Kingdom,Region-North,Luggage & Travel
535646,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-01-25 17:37:48,29.95,CUST_01347,United Kingdom,Region-North,Office
562740,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-11-30 18:47:37,24.99,,United States,Region-North,Wellness
507041,SKU_1004,Organic Bamboo Bath Towel Set,4,2023-04-10 13:30:25,34.0,CUST_01694,United Kingdom,Region-South,Home & Kitchen
515695,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2023-07-21 08:49:45,42.5,CUST_01370,France,Region-East,Cookware
508026,SKU_1001,Vintage Ceramic Coffee Mug,10,2023-04-22 13:51:06,12.5,CUST_01539,France,Region-North,Home & Kitchen
516740,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-08-02 21:08:14,34.0,CUST_01175,United Kingdom,Region-North,Home & Kitchen
525860,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-11-14 12:46:19,42.5,CUST_01284,Australia,Region-North,Cookware
549212,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-07-14 15:35:38,21.24,,Australia,Region-South,Wellness
552676,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-08-19 11:13:12,12.5,CUST_01589,United Kingdom,Region-East,Home & Kitchen
540145,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-03-27 10:02:00,22.0,CUST_01740,United Kingdom,Region-East,Sports & Outdoors
557636,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-10-19 16:39:50,12.5,CUST_01479,United Kingdom,Region-East,Home & Kitchen
504308,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-03-06 17:48:41,12.5,,United Kingdom,Region-South,Home & Kitchen
525110,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-11-08 19:36:25,22.0,CUST_01762,United States,Region-East,Sports & Outdoors
562687,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-11-30 15:46:23,22.0,CUST_01265,Australia,Region-East,Sports & Outdoors
557360,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-10-15 21:18:51,42.5,CUST_01089,Germany,Region-North,Cookware
518109,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2023-08-16 17:15:25,24.99,CUST_01018,United Kingdom,Region-East,Wellness
503722,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-02-26 16:38:13,55.0,CUST_01744,Germany,Region-West,Luggage & Travel
556207,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-09-30 13:04:33,24.99,CUST_01066,France,Region-South,Wellness
567643,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-12-28 18:21:38,22.0,CUST_01517,United Kingdom,Region-South,Sports & Outdoors
512395,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-06-17 11:30:07,42.5,CUST_01336,United Kingdom,Region-South,Cookware
501769,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-01-28 14:32:51,24.99,CUST_01640,Germany,Region-South,Wellness
564977,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-12-15 10:51:11,35.55,,United Kingdom,Region-North,Lighting
544398,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2024-05-18 10:14:01,55.0,,United Kingdom,Region-North,Luggage & Travel
530587,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-15 11:45:44,11.25,CUST_01450,United Kingdom,Region-North,Home & Kitchen
525971,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-11-15 14:26:33,42.5,CUST_01496,United States,Region-South,Cookware
531027,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-16 11:23:36,19.8,CUST_01135,United Kingdom,Region-South,Sports & Outdoors
514208,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-07-09 19:23:06,42.5,CUST_01443,United Kingdom,Region-South,Cookware
516476,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-07-30 18:23:25,29.95,CUST_01751,Germany,Region-West,Office
517903,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-08-14 11:26:45,22.0,CUST_01386,United States,Region-North,Sports & Outdoors
528070,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-11-28 17:12:46,31.6,CUST_01064,United Kingdom,Region-South,Lighting
524997,SKU_1006,Minimalist Smart LED Desk Lamp,2,2023-11-07 14:48:21,39.5,,United Kingdom,Region-North,Lighting
507611,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-04-16 20:28:33,55.0,CUST_01265,Germany,Region-West,Luggage & Travel
564809,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-12-14 13:13:14,39.5,CUST_01116,Germany,Region-East,Lighting
526973,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-24 15:09:41,17.6,,United Kingdom,Region-South,Sports & Outdoors
553139,SKU_1002,Wireless Bluetooth Earbuds,1,2024-08-24 10:43:23,49.99,CUST_01510,United Kingdom,Region-West,Electronics
525927,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-11-15 14:50:32,22.0,CUST_01625,United Kingdom,Region-North,Sports & Outdoors
506064,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-03-29 08:49:42,12.5,CUST_01396,United Kingdom,Region-West,Home & Kitchen
562775,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-12-01 09:01:41,10.0,CUST_01230,United Kingdom,Region-West,Home & Kitchen
528742,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-12-01 13:28:17,44.0,CUST_01799,United Kingdom,Region-North,Luggage & Travel
C504952,SKU_1004,Organic Bamboo Bath Towel Set,-1,2023-03-15 01:18:29,34.0,CUST_01137,United Kingdom,Region-West,Home & Kitchen
527230,SKU_1002,Wireless Bluetooth Earbuds,3,2023-11-25 10:40:20,39.99,CUST_01021,United Kingdom,Region-South,Electronics
529565,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-12-05 09:49:07,55.0,CUST_01286,United Kingdom,Region-East,Luggage & Travel
525174,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-11-09 15:13:00,12.5,CUST_01464,Australia,Region-North,Home & Kitchen
514514,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-12 17:03:56,18.7,CUST_01551,United Kingdom,Region-South,Sports & Outdoors
C511299,SKU_1001,Vintage Ceramic Coffee Mug,-2,2023-06-04 03:40:36,12.5,CUST_01665,France,Region-West,Home & Kitchen
566544,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2024-12-21 20:50:00,49.5,CUST_01175,United Kingdom,Region-South,Luggage & Travel
552236,SKU_1001,Vintage Ceramic Coffee Mug,8,2024-08-14 14:36:46,12.5,,Australia,Region-East,Home & Kitchen
563036,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-12-02 16:27:13,10.0,CUST_01711,United Kingdom,Region-East,Home & Kitchen
563819,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-12-06 09:30:00,22.0,CUST_01671,United States,Region-South,Sports & Outdoors
564737,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-14 14:29:52,12.5,CUST_01448,France,Region-North,Home & Kitchen
508527,SKU_1007,Mechanical Gaming Keyboard RGB,1,2023-04-28 19:39:14,79.99,CUST_01019,Australia,Region-South,Electronics
551614,SKU_1005,Insulated Stainless Water Bottle 32oz,12,2024-08-07 20:20:46,22.0,,United Kingdom,Region-East,Sports & Outdoors
551872,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-08-10 17:25:31,12.5,CUST_01701,United Kingdom,Region-South,Home & Kitchen
511202,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-06-01 17:51:57,24.99,CUST_01778,France,Region-East,Wellness
522236,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-10-05 14:45:54,22.0,CUST_01467,France,Region-East,Sports & Outdoors
532932,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-12-23 16:35:31,30.6,CUST_01756,United Kingdom,Region-South,Home & Kitchen
531285,SKU_1002,Wireless Bluetooth Earbuds,1,2023-12-17 16:02:37,44.99,CUST_01486,United Kingdom,Region-South,Electronics
556838,SKU_1008,Aromatherapy Essential Oil Diffuser,3,2024-10-08 21:48:20,24.99,CUST_01235,United Kingdom,Region-West,Wellness
565359,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-12-17 11:22:09,11.25,CUST_01036,United Kingdom,Region-East,Home & Kitchen
559517,SKU_1002,Wireless Bluetooth Earbuds,2,2024-11-09 16:11:35,49.99,CUST_01619,United Kingdom,Region-South,Electronics
558786,SKU_1007,Mechanical Gaming Keyboard RGB,5,2024-11-02 12:12:48,79.99,,France,Region-South,Electronics
555987,SKU_1007,Mechanical Gaming Keyboard RGB,2,2024-09-27 19:56:30,79.99,CUST_01177,Australia,Region-North,Electronics
506110,SKU_1007,Mechanical Gaming Keyboard RGB,4,2023-03-29 09:34:31,79.99,CUST_01325,France,Region-South,Electronics
550924,SKU_1001,Vintage Ceramic Coffee Mug,3,2024-07-31 20:46:21,12.5,CUST_01497,United Kingdom,Region-North,Home & Kitchen
532869,SKU_1002,Wireless Bluetooth Earbuds,8,2023-12-23 19:55:20,44.99,CUST_01443,United Kingdom,Region-East,Electronics
509232,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2023-05-07 12:11:20,29.95,CUST_01179,United Kingdom,Region-North,Office
502221,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-02-04 17:54:30,22.0,CUST_01247,United States,Region-North,Sports & Outdoors
502102,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2023-02-02 09:50:47,24.99,CUST_01348,United Kingdom,Region-West,Wellness
561444,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2024-11-24 14:58:00,34.0,CUST_01452,United Kingdom,Region-West,Cookware
523422,SKU_1009,Heavy-Duty Canvas Travel Backpack,2,2023-10-20 14:31:05,55.0,CUST_01790,United Kingdom,Region-West,Luggage & Travel
520807,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-09-17 11:17:52,12.5,CUST_01485,United Kingdom,Region-North,Home & Kitchen
561924,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-11-27 08:10:50,10.0,CUST_01379,United States,Region-North,Home & Kitchen
C511897,SKU_1004,Organic Bamboo Bath Towel Set,-1,2023-06-12 09:13:50,34.0,CUST_01179,Germany,Region-East,Home & Kitchen
555747,SKU_1002,Wireless Bluetooth Earbuds,2,2024-09-24 08:41:13,49.99,CUST_01345,United Kingdom,Region-East,Electronics
505444,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-03-21 19:13:33,12.5,CUST_01761,Germany,Region-South,Home & Kitchen
540767,SKU_1006,Minimalist Smart LED Desk Lamp,2,2024-04-03 17:50:57,39.5,CUST_01435,United Kingdom,Region-West,Lighting
532232,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2023-12-20 11:21:30,38.25,CUST_01356,Australia,Region-West,Cookware
544901,SKU_1002,Wireless Bluetooth Earbuds,4,2024-05-25 20:29:12,49.99,,United Kingdom,Region-South,Electronics
511478,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-06-05 11:31:14,22.0,CUST_01376,United States,Region-East,Sports & Outdoors
525400,SKU_1001,Vintage Ceramic Coffee Mug,10,2023-11-11 16:23:44,12.5,CUST_01181,United Kingdom,Region-West,Home & Kitchen
532324,SKU_1004,Organic Bamboo Bath Towel Set,1,2023-12-21 08:55:16,30.6,CUST_01090,France,Region-West,Home & Kitchen
517014,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-08-05 18:13:57,29.95,CUST_01383,United Kingdom,Region-East,Office
555779,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-09-24 19:22:11,39.5,CUST_01350,France,Region-East,Lighting
555980,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-09-27 19:10:28,22.0,CUST_01692,United Kingdom,Region-North,Sports & Outdoors
508484,SKU_1002,Wireless Bluetooth Earbuds,2,2023-04-28 16:40:42,49.99,CUST_01581,United States,Region-East,Electronics
564552,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-12-12 14:12:43,24.99,CUST_01285,France,Region-North,Wellness
530052,SKU_1002,Wireless Bluetooth Earbuds,3,2023-12-10 18:39:49,49.99,CUST_01550,United Kingdom,Region-South,Electronics
511637,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-06-07 12:18:43,55.0,CUST_01791,Australia,Region-North,Luggage & Travel
539895,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-03-24 18:01:29,22.0,CUST_01769,Germany,Region-South,Sports & Outdoors
564307,SKU_1004,Organic Bamboo Bath Towel Set,3,2024-12-10 10:03:57,34.0,CUST_01165,United Kingdom,Region-South,Home & Kitchen
532077,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-12-20 09:31:38,26.95,CUST_01639,United Kingdom,Region-East,Office
540235,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-03-28 14:23:57,24.99,CUST_01639,Germany,Region-East,Wellness
C522960,SKU_1005,Insulated Stainless Water Bottle 32oz,-1,2023-10-15 01:08:33,22.0,CUST_01549,Germany,Region-West,Sports & Outdoors
510258,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-05-20 18:00:34,55.0,CUST_01223,United Kingdom,Region-East,Luggage & Travel
560518,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2024-11-17 21:03:22,22.0,,United Kingdom,Region-North,Sports & Outdoors
560490,SKU_1004,Organic Bamboo Bath Towel Set,4,2024-11-17 20:29:20,34.0,CUST_01774,United Kingdom,Region-South,Home & Kitchen
533513,SKU_1004,Organic Bamboo Bath Towel Set,8,2023-12-27 21:36:15,34.0,CUST_01729,United Kingdom,Region-East,Home & Kitchen
538882,SKU_1002,Wireless Bluetooth Earbuds,1,2024-03-11 16:07:52,49.99,CUST_01687,United Kingdom,Region-South,Electronics
506674,SKU_1002,Wireless Bluetooth Earbuds,1,2023-04-06 09:06:20,49.99,CUST_01120,Germany,Region-West,Electronics
C539197,SKU_1009,Heavy-Duty Canvas Travel Backpack,-1,2024-03-15 13:42:14,55.0,CUST_01742,United Kingdom,Region-West,Luggage & Travel
564348,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,4,2024-12-10 11:39:02,42.5,CUST_01723,United Kingdom,Region-South,Cookware
551384,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-08-04 08:29:18,39.5,CUST_01432,United Kingdom,Region-West,Lighting
502564,SKU_1009,Heavy-Duty Canvas Travel Backpack,1,2023-02-09 19:06:40,55.0,CUST_01797,United Kingdom,Region-East,Luggage & Travel
512925,SKU_1003,Ergonomic Memory Foam Chair Cushion,3,2023-06-25 19:17:53,29.95,CUST_01024,United Kingdom,Region-South,Office
500088,SKU_1001,Vintage Ceramic Coffee Mug,4,2023-01-02 09:27:41,12.5,CUST_01061,United Kingdom,Region-East,Home & Kitchen
C541825,SKU_1007,Mechanical Gaming Keyboard RGB,-2,2024-04-16 11:44:49,79.99,CUST_01571,United States,Region-North,Electronics
546188,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,8,2024-06-09 13:29:46,42.5,CUST_01193,United Kingdom,Region-East,Cookware
539161,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-03-15 16:53:13,22.0,,United Kingdom,Region-East,Sports & Outdoors
522214,SKU_1004,Organic Bamboo Bath Towel Set,2,2023-10-05 13:12:10,34.0,CUST_01702,United States,Region-South,Home & Kitchen
552160,SKU_1002,Wireless Bluetooth Earbuds,1,2024-08-13 19:17:07,49.99,CUST_01187,United States,Region-West,Electronics
529587,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-12-06 14:41:30,12.5,CUST_01309,Germany,Region-North,Home & Kitchen
531676,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-12-18 08:47:40,35.55,CUST_01122,United Kingdom,Region-North,Lighting
C537028,SKU_1005,Insulated Stainless Water Bottle 32oz,-2,2024-02-15 02:33:29,22.0,CUST_01592,United Kingdom,Region-West,Sports & Outdoors
523656,SKU_1001,Vintage Ceramic Coffee Mug,2,2023-10-24 17:53:03,12.5,CUST_01459,United Kingdom,Region-North,Home & Kitchen
505594,SKU_1002,Wireless Bluetooth Earbuds,2,2023-03-23 10:21:43,49.99,CUST_01067,United Kingdom,Region-West,Electronics
526361,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-11-19 16:08:32,22.0,,United Kingdom,Region-East,Sports & Outdoors
518564,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-08-21 12:20:09,42.5,CUST_01594,United Kingdom,Region-West,Cookware
506560,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-04-04 13:28:29,22.0,,United Kingdom,Region-East,Sports & Outdoors
559966,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-13 14:26:52,12.5,CUST_01063,United States,Region-North,Home & Kitchen
511938,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,2,2023-06-11 18:51:52,42.5,CUST_01109,United Kingdom,Region-West,Cookware
563292,SKU_1004,Organic Bamboo Bath Towel Set,1,2024-12-03 17:00:50,27.2,,Germany,Region-South,Home & Kitchen
532128,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-20 11:24:11,19.8,CUST_01402,United States,Region-North,Sports & Outdoors
561041,SKU_1008,Aromatherapy Essential Oil Diffuser,1,2024-11-22 15:25:52,24.99,CUST_01174,United Kingdom,Region-South,Wellness
552977,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,3,2024-08-22 09:34:24,42.5,CUST_01338,Germany,Region-South,Cookware
536307,SKU_1002,Wireless Bluetooth Earbuds,3,2024-02-04 18:16:21,49.99,CUST_01616,United States,Region-North,Electronics
567781,SKU_1004,Organic Bamboo Bath Towel Set,3,2024-12-29 20:35:22,34.0,CUST_01304,United Kingdom,Region-West,Home & Kitchen
C563288,SKU_1003,Ergonomic Memory Foam Chair Cushion,-4,2024-12-04 15:28:44,23.96,CUST_01412,Germany,Region-North,Office
511556,SKU_1006,Minimalist Smart LED Desk Lamp,1,2023-06-06 15:30:44,39.5,CUST_01320,United Kingdom,Region-West,Lighting
512721,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-06-22 20:38:13,22.0,CUST_01326,United Kingdom,Region-South,Sports & Outdoors
532669,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-12-22 14:11:03,19.8,CUST_01379,United Kingdom,Region-West,Sports & Outdoors
552994,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-08-23 09:01:50,12.5,CUST_01163,France,Region-North,Home & Kitchen
546383,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2024-06-12 19:37:31,22.0,,United Kingdom,Region-East,Sports & Outdoors
519121,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-08-27 08:22:28,42.5,,Germany,Region-West,Cookware
554162,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2024-09-04 14:22:00,22.0,,United Kingdom,Region-East,Sports & Outdoors
562502,SKU_1005,Insulated Stainless Water Bottle 32oz,5,2024-11-29 15:55:20,17.6,CUST_01716,France,Region-West,Sports & Outdoors
525278,SKU_1002,Wireless Bluetooth Earbuds,1,2023-11-10 16:09:05,49.99,CUST_01290,United Kingdom,Region-North,Electronics
515902,SKU_1005,Insulated Stainless Water Bottle 32oz,4,2023-07-23 13:13:19,22.0,CUST_01068,United Kingdom,Region-East,Sports & Outdoors
550091,SKU_1003,Ergonomic Memory Foam Chair Cushion,2,2024-07-21 15:50:39,29.95,CUST_01662,United Kingdom,Region-North,Office
542588,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-04-26 12:12:22,12.5,CUST_01725,United Kingdom,Region-South,Home & Kitchen
519335,SKU_1005,Insulated Stainless Water Bottle 32oz,2,2023-08-30 15:06:17,22.0,CUST_01773,United Kingdom,Region-East,Sports & Outdoors
502273,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2023-02-05 11:09:51,29.95,CUST_01709,United Kingdom,Region-North,Office
549643,SKU_1001,Vintage Ceramic Coffee Mug,2,2024-07-18 09:35:55,10.62,CUST_01761,United Kingdom,Region-East,Home & Kitchen
519952,SKU_1001,Vintage Ceramic Coffee Mug,3,2023-09-07 21:29:41,12.5,CUST_01356,United Kingdom,Region-South,Home & Kitchen
C502506,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,-3,2023-02-09 09:10:20,42.5,CUST_01073,United Kingdom,Region-West,Cookware
562195,SKU_1001,Vintage Ceramic Coffee Mug,1,2024-11-28 11:09:28,10.0,CUST_01463,France,Region-East,Home & Kitchen
541954,SKU_1003,Ergonomic Memory Foam Chair Cushion,1,2024-04-18 10:03:36,29.95,CUST_01314,United Kingdom,Region-West,Office
557179,SKU_1002,Wireless Bluetooth Earbuds,1,2024-10-13 13:56:27,49.99,CUST_01504,France,Region-West,Electronics
543082,SKU_1007,Mechanical Gaming Keyboard RGB,1,2024-05-01 19:29:03,79.99,CUST_01278,France,Region-West,Electronics
557495,SKU_1008,Aromatherapy Essential Oil Diffuser,2,2024-10-17 12:59:17,24.99,CUST_01665,Germany,Region-West,Wellness
529140,SKU_1005,Insulated Stainless Water Bottle 32oz,1,2023-12-03 12:56:02,17.6,CUST_01457,United Kingdom,Region-South,Sports & Outdoors
531755,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,1,2023-12-18 17:33:32,38.25,CUST_01042,United Kingdom,Region-East,Cookware
548223,SKU_1006,Minimalist Smart LED Desk Lamp,1,2024-07-05 20:39:40,39.5,CUST_01661,United Kingdom,Region-West,Lighting
559979,SKU_1002,Wireless Bluetooth Earbuds,2,2024-11-13 11:04:47,49.99,CUST_01739,Germany,Region-West,Electronics
C513557,SKU_1008,Aromatherapy Essential Oil Diffuser,-1,2023-07-03 08:55:16,24.99,CUST_01498,United Kingdom,Region-East,Wellness
524317,SKU_1005,Insulated Stainless Water Bottle 32oz,3,2023-11-01 17:23:26,22.0,CUST_01425,France,Region-East,Sports & Outdoors
518291,SKU_1001,Vintage Ceramic Coffee Mug,1,2023-08-19 19:21:55,12.5,CUST_01337,United Kingdom,Region-North,Home & Kitchen
501146,SKU_1002,Wireless Bluetooth Earbuds,3,2023-01-19 12:28:34,49.99,CUST_01501,United Kingdom,Region-North,Electronics
500486,SKU_1002,Wireless Bluetooth Earbuds,3,2023-01-08 11:31:22,49.99,CUST_01790,United Kingdom,Region-North,Electronics
511884,SKU_1002,Wireless Bluetooth Earbuds,1,2023-06-11 10:34:59,49.99,CUST_01490,United Kingdom,Region-West,Electronics
562620,SKU_1010,Non-Stick Cast Iron Skillet 12-inch,5,2024-11-29 08:44:55,34.0,CUST_01265,United Kingdom,Region-South,Cookware
